"Gender" "Race" "Hisp" "Age" "Relate"
"2" "2" "1" "76" "7"
"1" "2" "1" "61" "7"
"1" "1" "1" "44" "11"
"2" "1" "5" "19" "3"
"2" "1" "1" "16" "3"
"1" "1" "1" "48" "11"
"1" "1" "1" "49" "11"
"2" "1" "1" "56" "2"
"2" "1" "1" "72" "2"
"1" "2" "1" "12" "3"
"1" "2" "1" "6" "3"
"2" "2" "1" "2" "3"
"2" "1" "1" "32" "2"
"1" "1" "1" "12" "3"
"2" "1" "1" "11" "3"
"1" "1" "1" "53" "2"
"1" "1" "1" "21" "3"
"1" "1" "1" "59" "2"
"1" "1" "1" "99" "2"
"2" "1" "1" "63" "2"
"2" "1" "1" "66" "2"
"2" "1" "1" "34" "2"
"2" "1" "1" "5" "3"
"2" "1" "1" "3" "3"
"2" "1" "1" "28" "3"
"2" "1" "1" "4" "9"
"1" "1" "1" "3" "9"
"1" "1" "1" "56" "2"
"2" "1" "1" "49" "2"
"1" "1" "1" "18" "3"
"1" "1" "1" "14" "3"
"2" "1" "1" "36" "2"
"1" "1" "1" "26" "2"
"2" "1" "1" "81" "2"
"2" "8" "1" "15" "3"
"1" "8" "1" "3" "3"
"2" "1" "1" "44" "2"
"2" "1" "1" "11" "3"
"2" "7" "5" "34" "2"
"2" "7" "5" "2" "3"
"1" "1" "1" "61" "2"
"2" "1" "1" "61" "2"
"2" "1" "1" "45" "2"
"1" "1" "1" "19" "3"
"1" "2" "1" "24" "2"
"2" "6" "1" "61" "2"
"1" "4" "1" "29" "3"
"2" "7" "1" "13" "3"
"2" "1" "1" "77" "2"
"1" "1" "2" "52" "10"
"1" "1" "1" "4" "3"
"2" "1" "1" "60" "2"
"2" "1" "1" "28" "3"
"1" "1" "4" "41" "12"
"2" "1" "1" "50" "2"
"2" "1" "1" "20" "3"
"1" "1" "1" "16" "3"
"2" "1" "1" "27" "11"
"1" "1" "1" "18" "3"
"1" "1" "1" "38" "2"
"1" "1" "1" "9" "3"
"2" "1" "1" "6" "3"
"2" "1" "1" "53" "11"
"2" "1" "1" "78" "2"
"2" "1" "1" "47" "3"
"1" "2" "1" "72" "3"
"2" "2" "1" "19" "3"
"1" "1" "2" "54" "2"
"2" "1" "1" "62" "11"
"2" "1" "1" "27" "2"
"1" "1" "1" "18" "3"
"2" "1" "1" "46" "2"
"1" "1" "1" "42" "2"
"1" "1" "1" "10" "3"
"2" "1" "1" "60" "2"
"1" "1" "1" "41" "3"
"2" "1" "1" "44" "12"
"2" "1" "1" "81" "2"
"1" "1" "1" "11" "3"
"2" "1" "1" "11" "3"
"2" "1" "1" "71" "2"
"1" "1" "3" "33" "3"
"2" "1" "1" "77" "2"
"2" "1" "1" "48" "2"
"2" "1" "1" "43" "2"
"1" "1" "1" "14" "3"
"2" "1" "1" "10" "3"
"1" "1" "1" "60" "2"
"2" "1" "1" "17" "3"
"1" "1" "1" "14" "10"
"2" "1" "1" "66" "2"
"2" "2" "1" "20" "10"
"1" "1" "1" "34" "2"
"1" "1" "1" "9" "3"
"2" "1" "1" "6" "3"
"1" "1" "1" "18" "3"
"2" "1" "1" "28" "3"
"2" "7" "2" "9" "3"
"1" "1" "2" "4" "3"
"2" "2" "1" "26" "3"
"2" "2" "1" "12" "3"
"2" "1" "1" "22" "4"
"2" "1" "1" "77" "2"
"2" "9" "2" "32" "2"
"2" "2" "1" "12" "3"
"1" "1" "1" "28" "2"
"2" "4" "1" "53" "2"
"1" "4" "1" "29" "3"
"2" "4" "1" "18" "3"
"2" "1" "1" "56" "11"
"2" "2" "1" "23" "9"
"2" "2" "1" "2" "9"
"2" "2" "1" "49" "2"
"2" "2" "1" "17" "3"
"1" "2" "1" "38" "3"
"1" "2" "1" "27" "3"
"2" "1" "1" "60" "11"
"1" "2" "1" "7" "3"
"2" "1" "1" "36" "2"
"1" "1" "1" "17" "3"
"2" "1" "1" "62" "2"
"1" "1" "1" "16" "3"
"2" "1" "1" "57" "10"
"2" "1" "1" "8" "3"
"2" "1" "1" "68" "2"
"2" "1" "3" "63" "3"
"1" "1" "3" "37" "9"
"2" "1" "3" "34" "9"
"2" "1" "1" "3" "3"
"1" "1" "1" "26" "11"
"1" "1" "1" "17" "3"
"2" "1" "1" "13" "3"
"1" "1" "1" "11" "9"
"1" "1" "1" "33" "2"
"2" "8" "1" "14" "3"
"1" "8" "1" "3" "3"
"2" "6" "1" "9" "7"
"2" "6" "1" "56" "8"
"2" "6" "1" "12" "11"
"1" "3" "1" "3" "3"
"1" "3" "1" "28" "11"
"1" "1" "2" "26" "2"
"2" "1" "2" "7" "3"
"2" "1" "2" "4" "3"
"1" "8" "2" "7" "3"
"1" "8" "2" "5" "3"
"2" "1" "1" "69" "2"
"2" "1" "1" "56" "2"
"2" "1" "1" "19" "3"
"2" "1" "1" "71" "2"
"2" "1" "1" "47" "3"
"2" "1" "1" "34" "3"
"2" "1" "1" "51" "11"
"2" "1" "1" "48" "2"
"2" "1" "1" "9" "7"
"2" "1" "1" "47" "5"
"1" "1" "1" "57" "2"
"1" "2" "1" "17" "3"
"2" "2" "1" "11" "3"
"2" "1" "1" "37" "2"
"1" "1" "1" "10" "3"
"2" "1" "1" "56" "2"
"1" "1" "1" "54" "2"
"1" "1" "1" "16" "3"
"2" "1" "1" "14" "3"
"1" "1" "1" "67" "11"
"1" "1" "1" "60" "2"
"1" "1" "1" "28" "3"
"1" "1" "1" "86" "11"
"2" "7" "3" "12" "3"
"2" "1" "1" "53" "2"
"2" "1" "1" "61" "2"
"1" "1" "1" "24" "3"
"2" "2" "1" "19" "3"
"2" "2" "1" "64" "2"
"1" "1" "1" "30" "2"
"1" "1" "1" "73" "2"
"2" "1" "1" "56" "2"
"2" "1" "1" "70" "2"
"2" "1" "1" "57" "2"
"2" "1" "1" "54" "2"
"2" "1" "1" "45" "2"
"1" "1" "1" "10" "3"
"1" "3" "1" "1" "3"
"1" "3" "1" "27" "12"
"1" "1" "1" "52" "2"
"1" "1" "2" "27" "3"
"2" "1" "1" "23" "3"
"2" "1" "1" "55" "11"
"2" "1" "1" "61" "2"
"2" "2" "1" "29" "3"
"1" "2" "1" "6" "9"
"2" "2" "1" "64" "2"
"1" "2" "1" "38" "3"
"1" "2" "1" "12" "3"
"1" "2" "1" "6" "3"
"2" "1" "1" "65" "2"
"2" "1" "1" "57" "2"
"1" "1" "1" "27" "3"
"2" "1" "1" "23" "3"
"1" "1" "1" "43" "2"
"2" "1" "1" "11" "3"
"2" "1" "1" "51" "2"
"1" "1" "1" "15" "3"
"1" "1" "1" "11" "3"
"2" "1" "1" "65" "2"
"2" "1" "1" "56" "2"
"1" "1" "1" "30" "3"
"1" "1" "1" "65" "2"
"1" "1" "1" "35" "3"
"1" "1" "1" "48" "11"
"2" "1" "1" "37" "2"
"1" "1" "1" "2" "3"
"1" "1" "1" "20" "3"
"2" "1" "1" "72" "2"
"1" "1" "1" "14" "3"
"2" "1" "1" "69" "2"
"2" "1" "2" "43" "2"
"2" "1" "5" "19" "3"
"2" "1" "5" "17" "3"
"1" "2" "1" "15" "2"
"1" "2" "1" "22" "3"
"1" "2" "1" "22" "3"
"2" "1" "1" "61" "2"
"2" "1" "1" "44" "2"
"2" "1" "1" "10" "3"
"1" "1" "1" "8" "3"
"1" "1" "1" "9" "3"
"1" "1" "4" "67" "5"
"2" "1" "4" "66" "5"
"2" "1" "1" "45" "7"
"1" "1" "1" "20" "3"
"2" "1" "1" "18" "3"
"1" "1" "1" "17" "3"
"1" "1" "1" "16" "3"
"2" "1" "1" "23" "3"
"2" "1" "1" "64" "2"
"1" "1" "1" "46" "7"
"2" "1" "1" "89" "5"
"1" "1" "1" "51" "11"
"2" "2" "1" "27" "3"
"2" "1" "1" "53" "11"
"1" "2" "1" "38" "11"
"2" "5" "3" "30" "12"
"2" "9" "3" "3" "3"
"2" "1" "1" "48" "2"
"2" "1" "2" "16" "9"
"1" "1" "1" "63" "2"
"2" "1" "1" "48" "2"
"1" "1" "1" "18" "3"
"1" "1" "1" "15" "3"
"2" "2" "1" "53" "2"
"2" "1" "1" "38" "2"
"1" "1" "1" "50" "2"
"1" "1" "1" "15" "3"
"1" "1" "1" "13" "3"
"2" "1" "1" "54" "2"
"1" "1" "1" "27" "3"
"2" "1" "1" "81" "11"
"2" "2" "1" "58" "2"
"1" "1" "1" "24" "2"
"1" "1" "4" "9" "3"
"2" "1" "1" "5" "3"
"2" "1" "1" "28" "11"
"2" "1" "1" "35" "2"
"1" "1" "1" "5" "9"
"2" "4" "1" "56" "2"
"2" "4" "1" "22" "11"
"2" "6" "1" "80" "10"
"2" "1" "1" "73" "2"
"1" "7" "2" "53" "11"
"1" "2" "1" "47" "2"
"2" "2" "1" "21" "3"
"1" "1" "3" "16" "3"
"2" "1" "5" "10" "3"
"2" "1" "5" "56" "2"
"2" "2" "5" "88" "10"
"2" "1" "5" "8" "9"
"1" "1" "3" "8" "3"
"1" "1" "5" "49" "7"
"2" "1" "1" "66" "2"
"2" "1" "1" "28" "7"
"1" "1" "1" "37" "11"
"1" "1" "1" "28" "2"
"2" "1" "1" "10" "3"
"1" "1" "1" "50" "2"
"1" "1" "1" "27" "3"
"2" "1" "1" "21" "3"
"2" "1" "1" "63" "2"
"2" "1" "1" "53" "2"
"2" "1" "1" "22" "3"
"2" "1" "1" "20" "3"
"2" "7" "2" "28" "2"
"2" "7" "2" "11" "3"
"1" "7" "2" "7" "3"
"1" "1" "1" "41" "2"
"1" "1" "1" "38" "3"
"2" "1" "1" "5" "3"
"2" "2" "1" "51" "2"
"1" "2" "1" "39" "3"
"1" "2" "1" "22" "3"
"2" "7" "2" "69" "2"
"2" "1" "1" "38" "2"
"1" "1" "1" "9" "3"
"2" "1" "1" "7" "3"
"2" "1" "1" "78" "12"
"1" "1" "1" "11" "3"
"2" "1" "1" "22" "3"
"1" "1" "1" "74" "2"
"2" "1" "1" "43" "11"
"2" "1" "1" "17" "9"
"2" "1" "1" "46" "2"
"2" "1" "1" "15" "3"
"2" "1" "1" "42" "2"
"2" "1" "1" "6" "3"
"2" "1" "1" "65" "2"
"2" "1" "1" "63" "3"
"1" "1" "1" "59" "2"
"2" "1" "1" "73" "2"
"1" "1" "1" "58" "3"
"2" "1" "1" "62" "5"
"2" "1" "1" "63" "2"
"1" "1" "1" "11" "3"
"2" "1" "1" "36" "11"
"2" "8" "1" "63" "2"
"2" "2" "1" "20" "3"
"1" "2" "1" "12" "3"
"1" "1" "1" "31" "2"
"2" "1" "1" "79" "2"
"2" "4" "1" "53" "10"
"1" "6" "1" "10" "3"
"2" "4" "1" "70" "2"
"1" "1" "1" "55" "2"
"2" "1" "1" "78" "2"
"1" "1" "1" "46" "2"
"2" "2" "1" "12" "3"
"1" "1" "1" "58" "10"
"2" "1" "1" "56" "2"
"2" "1" "1" "43" "2"
"1" "1" "1" "59" "2"
"2" "2" "1" "27" "11"
"2" "1" "1" "59" "2"
"1" "2" "1" "8" "3"
"1" "2" "1" "6" "3"
"1" "2" "1" "4" "3"
"2" "2" "1" "65" "2"
"2" "1" "1" "36" "11"
"1" "1" "1" "53" "2"
"1" "1" "1" "17" "3"
"1" "1" "1" "13" "3"
"2" "1" "1" "12" "3"
"2" "1" "1" "82" "6"
"2" "1" "1" "67" "11"
"2" "1" "2" "53" "3"
"1" "6" "1" "52" "2"
"1" "1" "1" "9" "3"
"1" "1" "1" "7" "3"
"2" "1" "1" "48" "2"
"1" "1" "1" "19" "3"
"2" "1" "1" "15" "3"
"2" "1" "1" "66" "2"
"2" "1" "1" "84" "2"
"1" "1" "1" "63" "11"
"1" "1" "1" "8" "3"
"2" "1" "1" "56" "2"
"2" "1" "1" "25" "3"
"2" "1" "1" "23" "3"
"2" "6" "1" "48" "12"
"1" "1" "1" "14" "3"
"2" "1" "1" "72" "2"
"2" "1" "1" "39" "2"
"2" "1" "1" "10" "3"
"2" "1" "1" "7" "3"
"1" "1" "1" "24" "3"
"2" "2" "1" "22" "3"
"1" "2" "1" "10" "3"
"2" "1" "1" "11" "3"
"1" "1" "1" "4" "3"
"2" "1" "1" "50" "2"
"2" "1" "1" "50" "2"
"2" "1" "1" "12" "3"
"2" "1" "1" "10" "3"
"1" "1" "1" "41" "2"
"1" "1" "1" "15" "3"
"2" "1" "1" "4" "3"
"2" "1" "1" "49" "2"
"1" "1" "2" "15" "3"
"1" "1" "2" "12" "3"
"1" "6" "1" "29" "11"
"2" "1" "1" "11" "3"
"1" "1" "1" "63" "2"
"2" "1" "1" "65" "2"
"2" "7" "5" "50" "12"
"1" "7" "5" "23" "3"
"1" "7" "5" "56" "2"
"2" "1" "1" "58" "2"
"1" "1" "1" "15" "3"
"1" "1" "1" "29" "3"
"1" "1" "1" "47" "2"
"1" "1" "2" "28" "3"
"1" "1" "2" "22" "3"
"1" "1" "1" "28" "2"
"2" "1" "1" "29" "2"
"2" "1" "1" "9" "3"
"2" "1" "1" "7" "3"
"1" "1" "1" "56" "2"
"2" "1" "1" "20" "3"
"2" "1" "1" "15" "3"
"1" "1" "1" "79" "11"
"1" "1" "1" "47" "2"
"1" "1" "1" "14" "3"
"2" "2" "1" "56" "3"
"2" "1" "1" "62" "2"
"2" "6" "2" "30" "10"
"1" "6" "1" "17" "10"
"2" "1" "1" "60" "2"
"1" "1" "1" "8" "3"
"2" "1" "1" "6" "3"
"1" "1" "1" "97" "2"
"2" "1" "1" "63" "2"
"2" "1" "1" "3" "3"
"1" "1" "1" "58" "2"
"1" "1" "1" "22" "3"
"1" "1" "1" "16" "3"
"1" "1" "2" "16" "3"
"2" "1" "2" "11" "3"
"2" "1" "1" "35" "2"
"1" "1" "5" "18" "3"
"2" "1" "5" "16" "3"
"1" "2" "2" "13" "3"
"1" "2" "2" "5" "3"
"2" "1" "1" "54" "11"
"1" "1" "1" "73" "2"
"2" "1" "1" "87" "2"
"2" "1" "1" "45" "2"
"1" "7" "2" "28" "2"
"2" "6" "2" "41" "12"
"2" "1" "2" "14" "3"
"2" "8" "2" "9" "3"
"2" "1" "1" "59" "2"
"2" "1" "1" "50" "2"
"2" "1" "1" "16" "3"
"1" "1" "1" "25" "11"
"1" "1" "1" "22" "11"
"1" "8" "1" "14" "3"
"2" "8" "1" "12" "3"
"2" "1" "1" "48" "2"
"2" "4" "1" "76" "11"
"1" "1" "1" "56" "3"
"2" "1" "1" "77" "5"
"1" "1" "1" "43" "2"
"1" "1" "1" "6" "3"
"2" "1" "1" "4" "3"
"2" "1" "1" "61" "2"
"1" "1" "1" "43" "2"
"1" "1" "2" "40" "2"
"1" "1" "5" "6" "3"
"2" "8" "1" "65" "2"
"2" "1" "1" "57" "2"
"1" "1" "1" "66" "2"
"2" "6" "1" "66" "2"
"1" "1" "1" "10" "3"
"2" "1" "1" "50" "3"
"1" "1" "1" "45" "12"
"1" "1" "1" "72" "7"
"2" "1" "1" "75" "2"
"2" "1" "1" "68" "2"
"2" "2" "1" "64" "11"
"1" "2" "1" "22" "9"
"2" "1" "3" "65" "2"
"2" "6" "1" "68" "2"
"2" "1" "1" "70" "2"
"1" "2" "1" "35" "2"
"2" "1" "1" "50" "2"
"1" "1" "1" "23" "3"
"1" "1" "1" "6" "9"
"2" "1" "1" "38" "2"
"2" "1" "1" "11" "3"
"1" "1" "1" "6" "3"
"1" "1" "1" "25" "9"
"2" "1" "1" "63" "2"
"1" "1" "1" "67" "2"
"2" "1" "1" "67" "11"
"1" "1" "1" "35" "2"
"1" "7" "2" "44" "2"
"2" "1" "2" "17" "3"
"2" "1" "2" "14" "3"
"1" "1" "1" "59" "2"
"2" "1" "1" "66" "2"
"2" "1" "1" "43" "3"
"2" "1" "1" "14" "9"
"2" "2" "1" "38" "3"
"2" "2" "1" "12" "9"
"1" "2" "1" "40" "4"
"2" "1" "1" "75" "2"
"1" "1" "1" "39" "7"
"1" "1" "1" "86" "2"
"2" "1" "1" "19" "3"
"1" "1" "1" "25" "2"
"2" "7" "2" "72" "2"
"2" "1" "2" "3" "3"
"2" "1" "1" "55" "5"
"2" "6" "1" "59" "2"
"2" "7" "1" "55" "11"
"2" "7" "1" "54" "11"
"2" "2" "1" "22" "3"
"1" "1" "1" "56" "2"
"2" "1" "1" "23" "3"
"2" "1" "1" "23" "3"
"2" "1" "1" "30" "2"
"2" "1" "1" "22" "11"
"1" "1" "1" "16" "3"
"1" "1" "1" "14" "3"
"2" "1" "1" "48" "11"
"1" "1" "1" "34" "11"
"2" "8" "1" "6" "3"
"2" "1" "1" "31" "2"
"2" "1" "1" "36" "2"
"1" "1" "1" "12" "3"
"2" "1" "1" "10" "3"
"1" "8" "1" "9" "3"
"1" "9" "1" "5" "3"
"2" "1" "2" "61" "2"
"2" "1" "1" "57" "2"
"2" "2" "1" "1" "3"
"1" "1" "1" "30" "2"
"1" "1" "1" "3" "3"
"1" "1" "1" "2" "3"
"1" "1" "2" "30" "2"
"1" "1" "2" "1" "3"
"2" "1" "1" "39" "2"
"1" "1" "1" "1" "3"
"1" "1" "1" "1" "3"
"2" "1" "1" "6" "3"
"2" "1" "1" "47" "2"
"1" "1" "1" "48" "2"
"1" "1" "1" "22" "3"
"1" "1" "1" "19" "3"
"1" "9" "1" "37" "2"
"2" "1" "1" "43" "2"
"1" "1" "1" "14" "3"
"2" "1" "1" "12" "3"
"2" "2" "1" "34" "2"
"1" "2" "1" "10" "3"
"2" "1" "1" "1" "3"
"2" "1" "1" "25" "11"
"2" "1" "1" "4" "12"
"1" "8" "1" "30" "2"
"2" "1" "1" "17" "3"
"1" "1" "1" "46" "11"
"1" "8" "2" "64" "2"
"1" "1" "2" "35" "3"
"1" "1" "1" "63" "2"
"2" "1" "1" "11" "3"
"1" "1" "1" "69" "2"
"2" "1" "1" "37" "2"
"2" "1" "1" "4" "3"
"2" "2" "1" "18" "3"
"2" "1" "1" "54" "2"
"2" "1" "1" "22" "3"
"2" "1" "1" "18" "3"
"1" "1" "1" "24" "2"
"2" "1" "1" "70" "11"
"2" "1" "1" "76" "2"
"2" "1" "1" "13" "3"
"1" "1" "1" "71" "2"
"2" "7" "2" "21" "3"
"1" "1" "1" "40" "2"
"2" "1" "1" "50" "2"
"1" "1" "1" "20" "3"
"2" "1" "1" "13" "3"
"2" "1" "1" "65" "2"
"2" "1" "1" "28" "2"
"2" "1" "1" "59" "2"
"2" "1" "1" "20" "11"
"1" "1" "1" "28" "11"
"1" "1" "1" "48" "2"
"1" "1" "1" "77" "5"
"1" "8" "1" "48" "2"
"2" "1" "1" "24" "3"
"1" "2" "1" "37" "3"
"2" "1" "1" "56" "2"
"2" "2" "1" "57" "2"
"2" "1" "3" "6" "3"
"2" "8" "3" "5" "3"
"2" "1" "3" "25" "3"
"1" "1" "1" "27" "11"
"2" "1" "1" "27" "11"
"1" "1" "1" "17" "3"
"2" "2" "1" "16" "3"
"2" "2" "1" "58" "2"
"2" "1" "1" "25" "3"
"2" "1" "1" "52" "12"
"2" "1" "1" "20" "7"
"2" "1" "1" "20" "12"
"2" "1" "1" "20" "11"
"2" "1" "4" "42" "2"
"1" "1" "5" "17" "3"
"1" "1" "5" "15" "3"
"2" "3" "1" "11" "3"
"2" "3" "1" "3" "3"
"1" "6" "1" "28" "3"
"2" "6" "1" "19" "3"
"1" "1" "1" "93" "2"
"1" "1" "2" "55" "2"
"2" "1" "1" "72" "2"
"2" "1" "1" "50" "2"
"2" "1" "1" "58" "2"
"1" "1" "1" "61" "2"
"1" "1" "1" "72" "5"
"2" "1" "1" "45" "11"
"2" "1" "1" "69" "2"
"2" "1" "1" "48" "2"
"2" "1" "1" "44" "2"
"1" "1" "1" "17" "3"
"2" "1" "1" "10" "3"
"1" "3" "1" "26" "3"
"2" "7" "2" "55" "2"
"2" "7" "2" "21" "3"
"1" "7" "2" "19" "3"
"2" "1" "1" "56" "2"
"2" "1" "1" "61" "2"
"2" "1" "1" "41" "11"
"2" "1" "1" "3" "3"
"1" "1" "3" "26" "10"
"2" "1" "1" "5" "3"
"1" "1" "1" "6" "3"
"1" "1" "1" "57" "2"
"2" "8" "1" "57" "11"
"1" "1" "1" "23" "3"
"2" "1" "1" "65" "2"
"2" "1" "1" "25" "2"
"2" "1" "1" "1" "3"
"2" "1" "1" "7" "3"
"1" "1" "1" "57" "2"
"2" "1" "1" "5" "3"
"1" "1" "1" "40" "11"
"1" "1" "1" "35" "2"
"2" "1" "1" "13" "3"
"2" "1" "1" "68" "2"
"1" "8" "1" "24" "3"
"1" "1" "1" "50" "3"
"1" "1" "1" "18" "3"
"2" "1" "1" "14" "3"
"2" "1" "1" "72" "2"
"1" "1" "3" "26" "7"
"2" "1" "1" "92" "2"
"1" "1" "1" "60" "2"
"1" "1" "1" "43" "2"
"2" "1" "1" "33" "2"
"1" "1" "1" "5" "3"
"2" "1" "1" "1" "3"
"1" "1" "1" "36" "2"
"1" "7" "2" "8" "3"
"1" "7" "2" "4" "3"
"2" "1" "1" "76" "2"
"2" "1" "5" "63" "2"
"1" "1" "1" "3" "3"
"1" "1" "1" "12" "3"
"2" "1" "1" "69" "11"
"2" "1" "1" "20" "3"
"2" "1" "1" "40" "2"
"1" "1" "1" "8" "3"
"2" "1" "1" "6" "3"
"2" "3" "1" "33" "3"
"2" "3" "1" "30" "3"
"1" "3" "1" "2" "3"
"1" "1" "1" "10" "3"
"1" "2" "1" "78" "2"
"2" "1" "1" "14" "3"
"1" "1" "1" "3" "3"
"1" "1" "1" "7" "3"
"2" "1" "1" "55" "2"
"2" "1" "1" "25" "3"
"2" "1" "1" "63" "2"
"1" "1" "1" "87" "2"
"1" "1" "1" "62" "2"
"2" "8" "2" "21" "2"
"2" "1" "1" "33" "2"
"2" "1" "1" "1" "3"
"2" "1" "1" "85" "2"
"1" "1" "1" "57" "12"
"1" "1" "1" "72" "11"
"1" "1" "1" "1" "3"
"1" "1" "1" "8" "9"
"1" "1" "1" "28" "8"
"2" "1" "1" "47" "3"
"1" "1" "1" "48" "12"
"2" "1" "1" "52" "2"
"2" "1" "1" "57" "2"
"2" "1" "5" "78" "2"
"1" "1" "1" "15" "3"
"2" "1" "1" "78" "2"
"1" "1" "1" "66" "2"
"2" "1" "1" "26" "3"
"1" "1" "1" "44" "2"
"1" "2" "1" "1" "3"
"1" "1" "1" "65" "2"
"1" "1" "1" "23" "3"
"2" "2" "1" "41" "11"
"1" "1" "1" "1" "3"
"2" "1" "1" "33" "11"
"2" "1" "1" "33" "2"
"1" "1" "1" "45" "3"
"1" "2" "1" "50" "11"
"2" "2" "1" "9" "3"
"2" "1" "1" "55" "2"
"2" "1" "1" "57" "2"
"2" "1" "1" "59" "2"
"2" "1" "1" "55" "2"
"2" "2" "1" "49" "2"
"1" "2" "1" "5" "3"
"2" "2" "1" "12" "3"
"2" "1" "1" "32" "11"
"2" "1" "1" "9" "12"
"2" "1" "1" "8" "12"
"2" "1" "1" "75" "2"
"2" "1" "3" "13" "3"
"2" "1" "3" "8" "3"
"2" "1" "1" "78" "2"
"2" "1" "1" "23" "3"
"2" "1" "1" "17" "3"
"1" "1" "1" "38" "2"
"2" "1" "1" "49" "2"
"2" "1" "1" "11" "3"
"2" "1" "1" "61" "2"
"1" "1" "1" "30" "12"
"1" "7" "2" "17" "12"
"1" "1" "1" "14" "12"
"1" "1" "1" "53" "11"
"2" "1" "1" "61" "2"
"2" "1" "1" "60" "2"
"1" "1" "1" "25" "3"
"2" "1" "1" "57" "2"
"1" "1" "1" "60" "2"
"2" "1" "1" "42" "11"
"2" "1" "1" "54" "2"
"2" "1" "1" "30" "11"
"1" "1" "1" "6" "3"
"2" "1" "1" "61" "2"
"2" "1" "1" "57" "2"
"1" "1" "1" "25" "3"
"1" "1" "1" "78" "2"
"2" "1" "1" "57" "2"
"2" "7" "5" "59" "2"
"1" "7" "5" "24" "3"
"2" "1" "1" "56" "2"
"1" "1" "1" "72" "2"
"1" "1" "1" "13" "3"
"2" "1" "1" "10" "3"
"1" "1" "1" "51" "2"
"1" "1" "1" "14" "3"
"1" "1" "1" "11" "3"
"1" "1" "1" "61" "2"
"2" "2" "1" "6" "3"
"2" "1" "1" "57" "2"
"2" "1" "1" "42" "7"
"2" "1" "1" "19" "3"
"1" "1" "1" "21" "3"
"1" "1" "1" "42" "2"
"2" "1" "1" "15" "3"
"1" "1" "1" "58" "11"
"2" "1" "1" "58" "2"
